"qb","school","bin","epa","cpoe","passes"
"2199","Steve Angeli","Syracuse","DC",1.98979234695435,-13.7849360704422,3
"2200","Steve Angeli","Syracuse","DL",-1.27395129203796,-29.4813790491649,7
"2201","Steve Angeli","Syracuse","DR",6.54234665632248,12.4242004007101,8
"2202","Steve Angeli","Syracuse","MC",7.15471303462982,17.8227646648884,5
"2203","Steve Angeli","Syracuse","ML",-2.32646417617798,-59.0676426887512,2
"2204","Steve Angeli","Syracuse","MR",6.25275337696075,10.9707297964228,9
"2205","Steve Angeli","Syracuse","SC",0.352352738380432,-13.0020601054033,12
"2206","Steve Angeli","Syracuse","SL",0.342497766017914,4.0843400765549,11
"2207","Steve Angeli","Syracuse","SR",1.10782569646835,-15.6545765697956,16
"2208","Steve Angeli","Syracuse",NA,2.02204138040543,9.46496650576591,4
"2209","Stone Saunders","San Diego State","DL",-0.373340368270874,-36.7387980222702,1
"2210","Stone Saunders","San Diego State","MR",0.791190147399902,34.4585537910461,1
"2211","Stone Saunders","San Diego State","SL",0.222544431686401,27.7425110340118,1
"2212","Stone Saunders","San Diego State","SR",-0.395493507385254,-63.9365255832672,1
"2213","T.Chambliss","Ole Miss","BL",-1.87395668029785,9.63269472122192,1
"2214","TJ Lateef","Nebraska","BC",2.71305418014526,12.0833158493042,1
"2215","TJ Lateef","Nebraska","BL",0.70003879070282,11.0077559947968,1
"2216","TJ Lateef","Nebraska","BR",2.40724432468414,12.8105382124583,3
"2217","TJ Lateef","Nebraska","DC",-0.418458700180054,-38.5873943567276,1
"2218","TJ Lateef","Nebraska","DR",-1.21968114376068,-39.8816615343094,2
"2219","TJ Lateef","Nebraska","SL",0.664321899414062,43.8407897949219,1
"2220","TJ Lateef","Nebraska","SR",2.49253678321838,21.8249410390854,2
"2221","TJ Stanley","Georgia State","DL",-0.235860824584961,-35.0583076477051,1
"2222","TJ Stanley","Georgia State","SR",0.790079295635223,25.8245706558228,2
"2223","TJ Washington Jr.","New Mexico State","MR",-0.551426649093628,-36.2236201763153,1
"2224","Tait Reynolds","Clemson","BC",-2.33331671357155,-21.2706009546916,3
"2225","Tait Reynolds","Clemson","BL",-3.6512559056282,-21.4155624310176,6
"2226","Tait Reynolds","Clemson","BR",-2.83917698264122,-4.75174730474299,11
"2227","Tait Reynolds","Clemson","DC",-1.35645592212677,-48.5521465539932,1
"2228","Tait Reynolds","Clemson","DL",-1.43953531980515,-38.3450210094452,2
"2229","Tait Reynolds","Clemson","DR",-1.81920301914215,-5.32979797571898,4
"2230","Tait Reynolds","Clemson","MC",-0.185538530349731,-58.8822185993195,1
"2231","Tait Reynolds","Clemson","ML",1.78059446811676,1.25348508358002,5
"2232","Tait Reynolds","Clemson","MR",5.84812739491463,12.7032399177551,7
"2233","Tait Reynolds","Clemson","SC",-0.41803765296936,-29.4934064149857,2
"2234","Tait Reynolds","Clemson","SL",5.1378390789032,-0.633191210883003,7
"2235","Tait Reynolds","Clemson","SR",3.76960149407387,10.8589898456227,11
"2236","Tama Amisone","San Jose State","MR",-1.08815264701843,-62.2260570526123,1
"2237","Tama Uiliata","Hawai'i","SR",4.15869331359863,57.5032085180283,1
"2238","Tanner Vibabul","James Madison","MR",0.728062152862549,39.6956145763397,1
"2239","Taron Dickens","Northern Illinois","BL",-1.43645513057709,18.1020379066467,7
"2240","Taron Dickens","Northern Illinois","BR",4.62307891249657,13.5125362529204,13
"2241","Taron Dickens","Northern Illinois","DC",-1.55010402202606,-34.6877177556356,3
"2242","Taron Dickens","Northern Illinois","DL",0.303833305835724,-13.8701522350311,5
"2243","Taron Dickens","Northern Illinois","DR",-1.20838606357574,-30.8254301548004,1
"2244","Taron Dickens","Northern Illinois","MC",5.48770421743393,18.9801692962646,5
"2245","Taron Dickens","Northern Illinois","ML",0.0297567248344421,1.21408104896545,4
"2246","Taron Dickens","Northern Illinois","MR",4.25425434112549,7.71623651186625,3
"2247","Taron Dickens","Northern Illinois","SC",-0.5083247423172,-6.02077107344355,7
"2248","Taron Dickens","Northern Illinois","SL",5.1789813041687,6.64992650349935,15
"2249","Taron Dickens","Northern Illinois","SR",4.7868036031723,18.2007605379278,11
"2250","Tavien St. Clair","Ohio State","BR",1.11862570047379,11.4602118730545,2
"2251","Tavien St. Clair","Ohio State","MC",3.44893074035645,-4.98788058757782,2
"2252","Tavien St. Clair","Ohio State","ML",1.07774209976196,35.3473782539368,1
"2253","Tavien St. Clair","Ohio State","SC",-0.271825730800629,30.1114082336426,1
"2254","Tayven Jackson","North Texas","BL",0.212560653686523,-11.8848118517134,9
"2255","Tayven Jackson","North Texas","BR",-0.0342291295528412,8.38587143841912,17
"2256","Tayven Jackson","North Texas","DC",0.929253816604614,-0.657866895198822,2
"2257","Tayven Jackson","North Texas","DL",9.58333587646484,61.5218669176102,3
"2258","Tayven Jackson","North Texas","DR",-0.0584990978240967,-17.8589537739754,4
"2259","Tayven Jackson","North Texas","MC",18.4708456993103,28.4858843454948,13
"2260","Tayven Jackson","North Texas","ML",13.254408955574,15.1040529662913,11
"2261","Tayven Jackson","North Texas","MR",-0.186461091041565,-3.08001384139061,5
"2262","Tayven Jackson","North Texas","SC",0.250321626663208,-8.61390540376306,8
"2263","Tayven Jackson","North Texas","SL",4.21545562148094,1.207554936409,20
"2264","Tayven Jackson","North Texas","SR",0.37518584728241,7.037010739247,15
"2265","Teddy Jarrard","Notre Dame","SL",1.03542494773865,21.0050880908966,1
"2266","Teddy Jarrard","Notre Dame","SR",0.893724203109741,25.2723276615143,1
"2267","Terrence Smith Jr.","Colorado State","DL",1.77670979499817,60.4382812976837,1
"2268","Toa Fa'avae","New Mexico","BR",-0.913982510566711,-13.2275179028511,1
"2269","Toa Fa'avae","New Mexico","DC",0.64470100402832,4.21158522367477,2
"2270","Toa Fa'avae","New Mexico","DL",4.16015267372131,-2.34414041042328,5
"2271","Toa Fa'avae","New Mexico","DR",-1.22903287410736,-47.6495295763016,1
"2272","Toa Fa'avae","New Mexico","MC",-0.656069993972778,-65.6638264656067,1
"2273","Toa Fa'avae","New Mexico","ML",0.0327101945877075,-9.87522304058075,2
"2274","Toa Fa'avae","New Mexico","MR",1.86844396591187,-9.89517569541931,2
"2275","Toa Fa'avae","New Mexico","SC",1.23002934455872,2.52387821674347,4
"2276","Toa Fa'avae","New Mexico","SL",-2.69860589504242,-32.4006338914235,3
"2277","Toa Fa'avae","New Mexico","SR",-3.38599622249603,-29.9069530020157,6
"2278","Tommy Carr","Michigan","ML",3.64101696014404,60.2718383073807,1
"2279","Tommy Carr","Michigan","SR",-0.128858327865601,19.1980481147766,1
"2280","Tommy Castellanos","Texas Tech","BR",-0.450414597988129,11.4491403102875,1
"2281","Tommy Castellanos","Texas Tech","SC",0.612806022167206,26.7293930053711,1
"2282","Tommy Castellanos","Texas Tech","SR",4.23366945981979,44.1140785813332,2
"2283","Tommy Ulatowski","Appalachian State","BL",1.17798805236816,88.4905338287354,1
"2284","Tommy Ulatowski","Appalachian State","BR",-1.24623882770538,12.7067774534225,2
"2285","Tommy Ulatowski","Appalachian State","SR",0.893290519714355,-19.1444605588913,2
"2286","Tramell Jones Jr.","Florida","BC",0.360463261604309,11.8801295757294,1
"2287","Tramell Jones Jr.","Florida","BL",2.58480435609818,16.8792366981506,2
"2288","Tramell Jones Jr.","Florida","BR",-0.831446170806885,10.5392336845398,1
"2289","Tramell Jones Jr.","Florida","DC",-0.981733679771423,-52.2676289081573,1
"2290","Tramell Jones Jr.","Florida","MC",0.169394969940186,-16.283118724823,2
"2291","Tramell Jones Jr.","Florida","ML",1.5732586979866,38.9735251665115,2
"2292","Tramell Jones Jr.","Florida","MR",-0.550163507461548,-66.1240696907043,1
"2293","Tramell Jones Jr.","Florida","SL",0.712856531143188,25.6438910961151,1
"2294","Tramell Jones Jr.","Florida","SR",4.81826446950436,30.3979784250259,4
"2295","Tre Guerra","Coastal Carolina","BL",-1.21492457389832,11.6143643856049,1
"2296","Tre Guerra","Coastal Carolina","BR",-1.40013289451599,-89.8027896881104,1
"2297","Tre Guerra","Coastal Carolina","ML",-0.480105400085449,-68.151980638504,1
"2298","Trey Drake","North Dakota State","ML",2.10280609130859,33.427757024765,1
"2299","Trey Drake","North Dakota State","SL",2.18841433525085,26.8965780735016,2
"2300","Trey Drake","North Dakota State","SR",-1.7409143447876,-76.2405574321747,1
"2301","Trey Hedden","New Mexico State","BC",-3.32491087913513,-75.0386357307434,1
"2302","Trey Hedden","New Mexico State","BL",0.882466912269592,12.5238373875618,8
"2303","Trey Hedden","New Mexico State","BR",-4.4867981672287,-2.39365867206029,7
"2304","Trey Hedden","New Mexico State","DC",12.8170673251152,5.60581475496292,10
"2305","Trey Hedden","New Mexico State","DL",-2.56347358226776,-33.6806505918503,2
"2306","Trey Hedden","New Mexico State","DR",7.57408094406128,-5.00801618282612,13
"2307","Trey Hedden","New Mexico State","MC",1.45782291889191,1.31275653839111,4
"2308","Trey Hedden","New Mexico State","ML",5.25125360488892,-11.3631675640742,6
"2309","Trey Hedden","New Mexico State","MR",7.68037933111191,40.6736388802528,4
"2310","Trey Hedden","New Mexico State","SC",2.45859935879707,-7.26408114035924,12
"2311","Trey Hedden","New Mexico State","SL",-3.81818330287933,-9.6899303522977,11
"2312","Trey Hedden","New Mexico State","SR",2.24885895848274,-6.47823197974099,9
"2313","Trey Hedden","New Mexico State",NA,-0.608604907989502,-45.6143945455551,4
"2314","Trey Kukuk","Louisiana Tech","BC",3.1226921081543,15.2148902416229,1
"2315","Trey Kukuk","Louisiana Tech","BL",-0.420380115509033,11.7888897657394,2
"2316","Trey Kukuk","Louisiana Tech","BR",-5.7378214597702,15.1872371633848,12
"2317","Trey Kukuk","Louisiana Tech","DC",-5.05864024162292,-46.0538297891617,2
"2318","Trey Kukuk","Louisiana Tech","DL",-1.14314544200897,-33.0567806959152,1
"2319","Trey Kukuk","Louisiana Tech","DR",9.15353631973267,57.1278721094131,2
"2320","Trey Kukuk","Louisiana Tech","MC",3.23715019226074,12.1044769883156,4
"2321","Trey Kukuk","Louisiana Tech","ML",1.65097713470459,-7.85023272037506,2
"2322","Trey Kukuk","Louisiana Tech","MR",-2.09533619880676,-33.4787039458752,5
"2323","Trey Kukuk","Louisiana Tech","SC",0.4422807097435,-12.7521455287933,5
"2324","Trey Kukuk","Louisiana Tech","SL",-1.77154231071472,-12.9389214018981,9
"2325","Trey Kukuk","Louisiana Tech","SR",-1.69531458616257,-6.46981994311015,3
"2326","Trey Owens","Arkansas State","BC",0.670183777809143,24.0732371807098,1
"2327","Trey Owens","Arkansas State","BL",-0.973911374807358,11.5319039140429,7
"2328","Trey Owens","Arkansas State","BR",1.78630492091179,2.58846084276835,9
"2329","Trey Owens","Arkansas State","DC",4.19345664978027,50.2345532178879,1
"2330","Trey Owens","Arkansas State","DL",1.84464144706726,3.86082269251347,8
"2331","Trey Owens","Arkansas State","DR",3.50797533988953,13.113299459219,5
"2332","Trey Owens","Arkansas State","MC",3.55102908611298,6.57692154248555,3
"2333","Trey Owens","Arkansas State","ML",2.01391506195068,38.8987809419632,2
"2334","Trey Owens","Arkansas State","MR",1.29155737161636,-10.7573789854844,6
"2335","Trey Owens","Arkansas State","SC",0.845389544963837,-2.9891441265742,6
"2336","Trey Owens","Arkansas State","SL",2.13348716497421,4.8369956202805,8
"2337","Trey Owens","Arkansas State","SR",-3.69656729698181,7.20941444689577,11
"2338","Trey Petty","Western Michigan","MR",-0.489827990531921,-65.2963757514954,1
"2339","Trey Petty","Western Michigan","SL",2.02054381370544,27.2489249706268,2
"2340","Trey Petty","Western Michigan","SR",0.941855907440186,22.781765460968,1
"2341","Treyson Bourguet","BYU","BR",-0.645562171936035,-87.0339512825012,1
"2342","Treyson Bourguet","BYU","SC",0.912885665893555,31.6839337348938,1
"2343","Trinidad Chambliss","Ole Miss","BC",-1.6326379776001,10.6259822845459,1
"2344","Trinidad Chambliss","Ole Miss","BL",-0.583978459239006,-4.16586399078369,8
"2345","Trinidad Chambliss","Ole Miss","BR",-5.888740837574,12.8627391961905,13
"2346","Trinidad Chambliss","Ole Miss","DC",7.37147283554077,12.8392656644185,3
"2347","Trinidad Chambliss","Ole Miss","DL",-0.585746765136719,-19.9045818299055,2
"2348","Trinidad Chambliss","Ole Miss","DR",0.603544354438782,2.38315369933844,4
"2349","Trinidad Chambliss","Ole Miss","MC",6.45428717136383,-0.728565454483032,8
"2350","Trinidad Chambliss","Ole Miss","ML",11.8423156738281,34.3326927059227,9
"2351","Trinidad Chambliss","Ole Miss","MR",0.265718579292297,6.01391593615214,6
"2352","Trinidad Chambliss","Ole Miss","SC",2.77983808517456,9.51457520325978,6
"2353","Trinidad Chambliss","Ole Miss","SL",9.42241132259369,2.82861317197482,24
"2354","Trinidad Chambliss","Ole Miss","SR",0.490652322769165,-0.382953243596218,21
"2355","Tristan Ti'a","Auburn","BL",0.730068206787109,10.236781835556,1
"2356","Tristan Ti'a","Auburn","DR",-0.483394145965576,-51.3191401958466,1
"2357","Tristan Ti'a","Auburn","SC",-1.76897764205933,-53.7594079971313,1
"2358","Tristan Ti'a","Auburn","SL",1.69365167617798,19.7341740131378,1
"2359","Tucker Kilcrease","Troy","MC",-1.08051061630249,-10.316339880228,1
"2360","Tucker McDonald","Connecticut","BC",-0.89131498336792,13.4416401386261,1
"2361","Tucker McDonald","Connecticut","BL",0.0856693387031555,10.5213522911072,1
"2362","Tucker McDonald","Connecticut","DL",-0.793035566806793,-35.7235997915268,1
"2363","Tucker McDonald","Connecticut","MR",1.43887162208557,37.1686935424805,1
"2364","Tucker McDonald","Connecticut","SC",0.880376160144806,24.2050111293793,2
"2365","Tucker McDonald","Connecticut","SL",5.31971442699432,25.4880309104919,2
"2366","Tucker McDonald","Connecticut","SR",1.41243457794189,34.9551796913147,1
"2367","Turner Helton","Georgia Southern","BC",1.6622748374939,10.5128109455109,1
"2368","Turner Helton","Georgia Southern","MC",5.4332423210144,30.7670652866364,2
"2369","Turner Helton","Georgia Southern","ML",-1.22937881946564,-8.63886922597885,1
"2370","Turner Helton","Georgia Southern","SC",-0.694577217102051,23.3677864074707,1
"2371","Turner Helton","Georgia Southern","SL",-0.0775336623191833,-24.5388329029083,2
"2372","Turner Helton","Georgia Southern","SR",-0.338000595569611,-78.3754169940948,1
"2373","Ty Hawkins","SMU","BL",1.02431356906891,13.0653321743011,2
"2374","Ty Hawkins","SMU","BR",-0.730559825897217,17.4513578414917,1
"2375","Ty Hawkins","SMU","DL",2.02651786804199,62.1392697095871,1
"2376","Ty Hawkins","SMU","MR",0.450943470001221,40.196681022644,1
"2377","Ty Hawkins","SMU","SC",0.659043312072754,46.4928388595581,1
"2378","Ty Hawkins","SMU","SL",-0.464666128158569,38.5826170444489,1
"2379","Ty Hawkins","SMU","SR",2.58050227165222,28.1995964546998,3
"2380","Tyler Cherry","Indiana","ML",-0.289305925369263,-58.4528863430023,1
"2381","Tyler Cherry","Indiana","MR",0.335081845521927,38.3010566234589,1
"2382","Tyler Cherry","Indiana","SR",-1.26546168327332,-67.8766846656799,1
"2383","Tyler Hughes","Wyoming","BR",0.975083976984024,10.0078778607505,14
"2384","Tyler Hughes","Wyoming","DC",1.81300449371338,40.2223944664001,1
"2385","Tyler Hughes","Wyoming","DL",-0.63728129863739,-13.9380567307983,7
"2386","Tyler Hughes","Wyoming","DR",-3.65096169710159,-31.6676521673799,6
"2387","Tyler Hughes","Wyoming","MC",8.83298254013062,20.2473290264606,4
"2388","Tyler Hughes","Wyoming","ML",1.93640339374542,5.54567337036133,5
"2389","Tyler Hughes","Wyoming","MR",2.1544052362442,-3.22843119502068,4
"2390","Tyler Hughes","Wyoming","SC",-4.15748107433319,-20.2097699046135,8
"2391","Tyler Hughes","Wyoming","SL",3.18030369281769,13.4081372192928,7
"2392","Tyler Hughes","Wyoming","SR",-2.93303501605988,11.4916459346811,12
"2393","Tyler Mizzell","Ball State","BL",0.0592651963233948,-31.6831588745117,2
"2394","Tyler Mizzell","Ball State","ML",2.32099175453186,51.874452829361,1
"2395","Tyler Mizzell","Ball State","SL",-0.215622663497925,-64.2350137233734,1
"2396","Walker Eget","Duke","BC",0.619667530059814,-29.1218191385269,2
"2397","Walker Eget","Duke","BL",3.75935131311417,1.25923090510898,9
"2398","Walker Eget","Duke","BR",2.58883202075958,7.87245333194733,6
"2399","Walker Eget","Duke","DL",2.99476379156113,2.8787107206881,8
"2400","Walker Eget","Duke","DR",4.04865789413452,38.5264061391354,3
"2401","Walker Eget","Duke","MC",1.01633071899414,-19.2749381065369,7
"2402","Walker Eget","Duke","ML",6.16261845827103,11.3764256238937,6
"2403","Walker Eget","Duke","MR",-0.78302264213562,-30.6497228145599,5
"2404","Walker Eget","Duke","SC",-4.10334706306458,0.407979318073818,7
"2405","Walker Eget","Duke","SL",4.27442610263824,-8.91982093453407,8
"2406","Walker Eget","Duke","SR",2.28815376758575,-13.1381273269653,7
"2407","Walter Moses","Toledo","MC",6.63239002227783,36.9800865650177,1
"2408","Weston Bryan","Georgia Southern","DR",-0.557225942611694,-37.9239171743393,1
"2409","Whitt Newbauer","Oklahoma","SL",0.236299991607666,27.0801067352295,1
"2410","Will Hammond","Texas Tech","BC",-0.465046167373657,-22.2236593564351,3
"2411","Will Hammond","Texas Tech","BL",2.73124468326569,12.7625033259392,4
"2412","Will Hammond","Texas Tech","BR",-3.6114793419838,1.62795066833496,10
"2413","Will Hammond","Texas Tech","DC",2.07002389431,0.969493389129639,2
"2414","Will Hammond","Texas Tech","DL",2.62748146057129,11.2085893750191,2
"2415","Will Hammond","Texas Tech","DR",13.136018037796,23.9114418625832,6
"2416","Will Hammond","Texas Tech","MC",8.53276711702347,5.40823847055435,10
"2417","Will Hammond","Texas Tech","ML",1.1856843829155,-6.18306547403336,3
"2418","Will Hammond","Texas Tech","MR",2.24363815784454,9.83484491705894,5
"2419","Will Hammond","Texas Tech","SC",-5.40976214408875,-23.6388364008495,14
"2420","Will Hammond","Texas Tech","SL",8.69957458972931,25.1894528215582,11
"2421","Will Hammond","Texas Tech","SR",1.80773219466209,4.34353177746137,12
"2422","Will Wilson","NC State","BC",-0.493758678436279,12.002158164978,1
"2423","Will Wilson","NC State","BR",-0.252576246857643,-15.6074146429698,3
"2424","Will Wilson","NC State","MR",-0.474514484405518,-6.35616704821587,1
"2425","Will Wilson","NC State","SC",0.6592534519732,39.454248547554,2
"2426","Will Wilson","NC State","SL",-0.781374454498291,-73.9171147346497,1
"2427","Will Wilson","NC State","SR",0.816044569015503,31.522673368454,3
"2428","William Watson III","UMass","BC",-2.28065752983093,16.8319702148438,2
"2429","William Watson III","UMass","BL",-0.132986068725586,9.23677409688632,9
"2430","William Watson III","UMass","BR",-2.11977124214172,12.1111690998077,2
"2431","William Watson III","UMass","DC",7.13755249977112,8.96736308932304,4
"2432","William Watson III","UMass","DL",1.94149178266525,30.3697268168131,3
